COORDINATES_ID, GEO_OBJECT_TYPE_ID, I18NAME_ID, ID, PARENT_ID
"320","100","200320","320","290"
"321","100","200321","321","290"
"322","100","200322","322","290"
"323","100","200323","323","290"
"324","100","200324","324","290"
"325","100","200325","325","290"
"326","100","200326","326","290"
"327","100","200327","327","290"
"328","100","200328","328","290"
"329","100","200329","329","290"
"330","100","200330","330","290"
"331","100","200331","331","290"
"332","100","200332","332","290"
"333","100","200333","333","290"
"334","100","200334","334","290"
"336","101","200336","335",null
"335","100","200335","336","335"
"337","100","200337","337","335"
"338","100","200338","338","335"
"339","100","200339","339","335"
"340","100","200340","340","335"
"341","100","200341","341","335"
"342","100","200342","342","335"
"344","101","200344","343",null
"343","100","200343","344","343"
"345","100","200345","345","343"
"346","100","200346","346","343"
"347","100","200347","347","343"
"348","100","200348","348","343"
"349","100","200349","349","343"
"350","100","200350","350","343"
"351","100","200351","351","343"
"352","100","200352","352","343"
"353","100","200353","353","343"
"354","100","200354","354","343"
"355","100","200355","355","343"
"356","100","200356","356","343"
"357","100","200357","357","343"
"358","100","200358","358","343"
"359","100","200359","359","343"
"360","100","200360","360","343"
"362","101","200362","361",null
"361","100","200361","362","361"
"363","100","200363","363","361"
"364","100","200364","364","361"
"365","100","200365","365","361"
"366","100","200366","366","361"
"367","100","200367","367","361"
"368","100","200368","368","361"
"369","100","200369","369","361"
"370","100","200370","370","361"
"371","100","200371","371","361"
"372","100","200372","372","361"
"373","100","200373","373","361"
"374","100","200374","374","361"
"375","100","200375","375","361"
"376","100","200376","376","361"
"377","100","200377","377","361"
"378","100","200378","378","361"
"379","100","200379","379","361"
"380","100","200380","380","361"
"381","100","200381","381","361"
"382","100","200382","382","361"
"383","100","200383","383","361"
"384","100","200384","384","361"
"385","100","200385","385","361"
"387","101","200387","386",null
"386","100","200386","387","386"
"388","100","200388","388","386"
"389","100","200389","389","386"
"391","101","200391","390",null
"390","100","200390","391","390"
"392","100","200392","392","390"
"393","100","200393","393","390"
"394","100","200394","394","390"
"395","100","200395","395","390"
"396","100","200396","396","390"
"397","100","200397","397","390"
"399","101","200399","398",null
